timestamp,energy_consumption
2023-01-04 18:00:00,72.27360528843172
2023-01-04 19:00:00,70.63452271123329
2023-01-04 20:00:00,79.56180409012713
2023-01-04 21:00:00,72.15543287692314
2023-01-04 22:00:00,91.69736867553196
2023-01-04 23:00:00,86.77625997835084
2023-01-05 00:00:00,86.56609257416146
2023-01-05 01:00:00,95.65276223333171
2023-01-05 02:00:00,92.36775791545087
2023-01-05 03:00:00,112.7261369011311
2023-01-05 04:00:00,114.59432862419605
2023-01-05 05:00:00,107.97728303888498
2023-01-05 06:00:00,113.99898654653293
2023-01-05 07:00:00,116.05356442859129
2023-01-05 08:00:00,103.61205100602855
2023-01-05 09:00:00,107.85362779109796
2023-01-05 10:00:00,101.29945578839732
2023-01-05 11:00:00,101.36496153797995
2023-01-05 12:00:00,90.68848140873378
2023-01-05 13:00:00,90.27046937381067
2023-01-05 14:00:00,89.54458644952092
2023-01-05 15:00:00,82.69312195271272
2023-01-05 16:00:00,77.76458597566408
2023-01-05 17:00:00,76.82265020440859
2023-01-05 18:00:00,66.7047796968451
2023-01-05 19:00:00,71.89732859093266
2023-01-05 20:00:00,82.56103547443405
2023-01-05 21:00:00,76.29174694524322
2023-01-05 22:00:00,93.56767090051679
2023-01-05 23:00:00,90.21932515163304
2023-01-06 00:00:00,100.1174812217807
2023-01-06 01:00:00,108.83917422458723
2023-01-06 02:00:00,106.44830072710873
2023-01-06 03:00:00,111.90634160398909
2023-01-06 04:00:00,118.61805771614499
2023-01-06 05:00:00,115.54352297709242
2023-01-06 06:00:00,109.43946709944457
2023-01-06 07:00:00,124.96931913779171
2023-01-06 08:00:00,118.11257051047674
2023-01-06 09:00:00,119.18577108868794
2023-01-06 10:00:00,107.56096906347175
2023-01-06 11:00:00,104.95845181295749
2023-01-06 12:00:00,97.91209395729838
2023-01-06 13:00:00,86.9500088633197
2023-01-06 14:00:00,91.84211764646943
2023-01-06 15:00:00,88.82661650944141
2023-01-06 16:00:00,89.66930883990364
2023-01-06 17:00:00,81.35206833724028
2023-01-06 18:00:00,91.14823383434418
2023-01-06 19:00:00,82.72985434718787
2023-01-06 20:00:00,91.63395684075513
2023-01-06 21:00:00,84.89833011181058
2023-01-06 22:00:00,97.59891732608766
2023-01-06 23:00:00,95.41517889938459
2023-01-07 00:00:00,103.07477708415256
2023-01-07 01:00:00,105.93336868238565
2023-01-07 02:00:00,114.58807792839437
2023-01-07 03:00:00,129.2440484541661
2023-01-07 04:00:00,131.2416437348373
2023-01-07 05:00:00,141.330932998722
2023-01-07 06:00:00,125.31426570498078
2023-01-07 07:00:00,129.56842581288888
2023-01-07 08:00:00,123.23723577080281
2023-01-07 09:00:00,120.9330334809257
2023-01-07 10:00:00,112.34548253787374
2023-01-07 11:00:00,111.4578630037422
2023-01-07 12:00:00,111.55705824762765
2023-01-07 13:00:00,110.22525441263821
2023-01-07 14:00:00,99.4666438224303
2023-01-07 15:00:00,108.17576566546133
2023-01-07 16:00:00,91.25366935761724
2023-01-07 17:00:00,85.4281840789181
2023-01-07 18:00:00,99.65358932974256
2023-01-07 19:00:00,100.4373016812174
2023-01-07 20:00:00,97.44944834801235
2023-01-07 21:00:00,98.16387713704955
2023-01-07 22:00:00,102.81269596865565
2023-01-07 23:00:00,103.47320745117979
2023-01-08 00:00:00,114.92332735921774
2023-01-08 01:00:00,121.86065661411433
2023-01-08 02:00:00,110.10444490572232
2023-01-08 03:00:00,133.72140775566578
2023-01-08 04:00:00,125.10756133032145
2023-01-08 05:00:00,128.16403755483879
2023-01-08 06:00:00,128.83381794655014
2023-01-08 07:00:00,130.047943965771
2023-01-08 08:00:00,126.37309397875224
2023-01-08 09:00:00,117.61299480403517
2023-01-08 10:00:00,118.27754138947944
2023-01-08 11:00:00,118.3406955429495
2023-01-08 12:00:00,115.41685361261653
2023-01-08 13:00:00,103.34711960096095
2023-01-08 14:00:00,96.11921712806428
2023-01-08 15:00:00,90.61504889154025
2023-01-08 16:00:00,92.84663615784723
2023-01-08 17:00:00,88.6015859379084
2023-01-08 18:00:00,90.90625461666065
2023-01-08 19:00:00,86.18523346053934
2023-01-08 20:00:00,87.98428858752628
2023-01-08 21:00:00,98.96490465818782
2023-01-08 22:00:00,100.07826700225635
2023-01-08 23:00:00,94.27606842234437
2023-01-09 00:00:00,110.78589639250563
2023-01-09 01:00:00,109.09174301267078
2023-01-09 02:00:00,115.51666841064112
2023-01-09 03:00:00,120.80206788214878
2023-01-09 04:00:00,121.6454567568067
2023-01-09 05:00:00,121.34185763118626
2023-01-09 06:00:00,126.76825633961643
2023-01-09 07:00:00,122.2127161720937
2023-01-09 08:00:00,116.79144223717456
2023-01-09 09:00:00,116.47720789151354
2023-01-09 10:00:00,106.17615238975894
2023-01-09 11:00:00,109.41483942450785
2023-01-09 12:00:00,108.48372535985868
2023-01-09 13:00:00,92.90428849083551
2023-01-09 14:00:00,93.75184043125735
2023-01-09 15:00:00,88.86844580826869
2023-01-09 16:00:00,84.59266210262376
2023-01-09 17:00:00,87.48578460107558
2023-01-09 18:00:00,84.01065007985551
2023-01-09 19:00:00,82.72175090880036
2023-01-09 20:00:00,80.09430983746839
2023-01-09 21:00:00,86.71420249355401
2023-01-09 22:00:00,83.76255780661883
2023-01-09 23:00:00,84.9168557867386
2023-01-10 00:00:00,96.11062447855114
2023-01-10 01:00:00,105.14909135082738
2023-01-10 02:00:00,104.36611091650894
2023-01-10 03:00:00,108.5944648415317
2023-01-10 04:00:00,120.24874379709769
2023-01-10 05:00:00,115.12201134451013
2023-01-10 06:00:00,118.4508110529396
2023-01-10 07:00:00,112.60741911507237
2023-01-10 08:00:00,116.44802408904724
2023-01-10 09:00:00,105.53161323819158
2023-01-10 10:00:00,104.38966116221381
2023-01-10 11:00:00,98.63044643511805
2023-01-10 12:00:00,86.65990726767656
2023-01-10 13:00:00,93.65356981426812
2023-01-10 14:00:00,92.99340052347635
2023-01-10 15:00:00,72.76204747633014
2023-01-10 16:00:00,77.32674786178939
2023-01-10 17:00:00,66.10189918430186
2023-01-10 18:00:00,64.93471852446626
2023-01-10 19:00:00,85.0952897866092
2023-01-10 20:00:00,64.63164115894301
2023-01-10 21:00:00,87.03890275795236
2023-01-10 22:00:00,91.38315035807531
2023-01-10 23:00:00,86.45237600792684
2023-01-11 00:00:00,86.87577030164422
2023-01-11 01:00:00,100.39031022921716
2023-01-11 02:00:00,106.16620552069467
2023-01-11 03:00:00,97.91518503083583
2023-01-11 04:00:00,99.31862597799008
2023-01-11 05:00:00,109.22601037670792
2023-01-11 06:00:00,108.22545924180218
2023-01-11 07:00:00,114.3796801117904
2023-01-11 08:00:00,100.80729847072391
2023-01-11 09:00:00,108.3394779963782
2023-01-11 10:00:00,98.80784935251845
2023-01-11 11:00:00,88.06087899059708
2023-01-11 12:00:00,96.04720612922509
2023-01-11 13:00:00,93.53999028379954
2023-01-11 14:00:00,92.9545891657617
2023-01-11 15:00:00,67.07036548770975
2023-01-11 16:00:00,75.92824967368381
2023-01-11 17:00:00,72.12562635938542
2023-01-11 18:00:00,64.57565228567455
2023-01-11 19:00:00,62.719791293527756
2023-01-11 20:00:00,69.85480018620407
2023-01-11 21:00:00,79.20460873896822
2023-01-11 22:00:00,72.4463656150586
2023-01-11 23:00:00,79.27018632915829
2023-01-12 00:00:00,83.91830869074509
2023-01-12 01:00:00,85.37062210030254
2023-01-12 02:00:00,99.06463642851432
2023-01-12 03:00:00,109.50945674869371
2023-01-12 04:00:00,112.57681591048575
2023-01-12 05:00:00,112.27491140161351
2023-01-12 06:00:00,115.13438848027988
2023-01-12 07:00:00,111.63144996452158
2023-01-12 08:00:00,115.04727317177831
2023-01-12 09:00:00,104.92658438511016
2023-01-12 10:00:00,95.1884243055107
2023-01-12 11:00:00,103.4063707831292
2023-01-12 12:00:00,97.72455467443477
2023-01-12 13:00:00,87.46308832866356
2023-01-12 14:00:00,85.43573700709615
2023-01-12 15:00:00,86.26816989364069
2023-01-12 16:00:00,81.78680871413269
2023-01-12 17:00:00,73.62031678086537
2023-01-12 18:00:00,76.79727997492003
2023-01-12 19:00:00,70.9554256812006
2023-01-12 20:00:00,79.03960048625923
2023-01-12 21:00:00,85.00406656433114
2023-01-12 22:00:00,97.9905281255879
2023-01-12 23:00:00,103.24216257931587
2023-01-13 00:00:00,96.80303388269432
2023-01-13 01:00:00,95.40820027185097
2023-01-13 02:00:00,120.30004559432827
2023-01-13 03:00:00,105.14172230729196
2023-01-13 04:00:00,119.10492863018767
2023-01-13 05:00:00,117.37698091492773
2023-01-13 06:00:00,123.44407199386366
2023-01-13 07:00:00,117.78325928129374
2023-01-13 08:00:00,107.14979157163523
2023-01-13 09:00:00,111.52973833190015
2023-01-13 10:00:00,105.15770729205929
2023-01-13 11:00:00,100.76633338270311
2023-01-13 12:00:00,95.44499805161684
2023-01-13 13:00:00,89.70500702498069
2023-01-13 14:00:00,100.31057688877432
2023-01-13 15:00:00,98.79299483317592
2023-01-13 16:00:00,84.57778785469213
2023-01-13 17:00:00,87.42854266185189
2023-01-13 18:00:00,89.17728206089672
2023-01-13 19:00:00,85.519189127732
2023-01-13 20:00:00,93.1316829470788
2023-01-13 21:00:00,100.10554295008305
2023-01-13 22:00:00,86.26276506586987
2023-01-13 23:00:00,106.580310163306
2023-01-14 00:00:00,114.0045976509368
2023-01-14 01:00:00,118.68950736909028
2023-01-14 02:00:00,112.93318462113952
2023-01-14 03:00:00,124.8154135612608
2023-01-14 04:00:00,121.47866125873087
2023-01-14 05:00:00,131.78590900407505
2023-01-14 06:00:00,137.18191850851213
2023-01-14 07:00:00,126.52765135330355
2023-01-14 08:00:00,120.0046190077873
2023-01-14 09:00:00,119.41166689439228
2023-01-14 10:00:00,129.0181623233675
2023-01-14 11:00:00,113.16429918817421
2023-01-14 12:00:00,116.71809527800791
2023-01-14 13:00:00,99.05109224610848
2023-01-14 14:00:00,96.43150265903867
2023-01-14 15:00:00,97.46163334488591
2023-01-14 16:00:00,90.66506972111333
2023-01-14 17:00:00,94.86695063777525
2023-01-14 18:00:00,88.93823362892778
2023-01-14 19:00:00,90.67520493062285
2023-01-14 20:00:00,90.59059937991553
2023-01-14 21:00:00,97.8562456534332
2023-01-14 22:00:00,92.9528081665184
2023-01-14 23:00:00,107.42699682572216
2023-01-15 00:00:00,107.74147718506589
2023-01-15 01:00:00,117.67501272711641
2023-01-15 02:00:00,118.95471030543682
2023-01-15 03:00:00,115.51339636864927
2023-01-15 04:00:00,121.05559270727534
2023-01-15 05:00:00,123.7171090738799
2023-01-15 06:00:00,127.7983227007287
2023-01-15 07:00:00,126.22576162832227
2023-01-15 08:00:00,128.75777069591828
2023-01-15 09:00:00,117.4426475697268
2023-01-15 10:00:00,124.4730313081739
2023-01-15 11:00:00,109.04928409194918
2023-01-15 12:00:00,101.03550745096784
2023-01-15 13:00:00,105.10082931594815
2023-01-15 14:00:00,94.16784435236899
2023-01-15 15:00:00,94.18356556737595
2023-01-15 16:00:00,89.81379547176375
2023-01-15 17:00:00,85.92115427020919
2023-01-15 18:00:00,91.16246831783869
2023-01-15 19:00:00,101.05318345034927
2023-01-15 20:00:00,99.89173490844055
2023-01-15 21:00:00,87.78632819374465
2023-01-15 22:00:00,87.35604469388528
2023-01-15 23:00:00,98.05276284834993
2023-01-16 00:00:00,117.13804031146029
2023-01-16 01:00:00,116.54633515392489
2023-01-16 02:00:00,114.67694997027924
2023-01-16 03:00:00,115.5163563913605
2023-01-16 04:00:00,133.44236322959978
2023-01-16 05:00:00,129.06157613298757
2023-01-16 06:00:00,125.9142424487228
2023-01-16 07:00:00,128.8256592004911
2023-01-16 08:00:00,114.3544942596826
2023-01-16 09:00:00,117.05486405093359
2023-01-16 10:00:00,114.41761875273137
2023-01-16 11:00:00,109.39713036625461
2023-01-16 12:00:00,103.53891460140741
2023-01-16 13:00:00,108.39321142887968
2023-01-16 14:00:00,95.04775223484357
2023-01-16 15:00:00,87.54283214991105
2023-01-16 16:00:00,97.00045775722043
2023-01-16 17:00:00,85.90868899271011
2023-01-16 18:00:00,81.70559432098972
2023-01-16 19:00:00,82.22979272746515
2023-01-16 20:00:00,86.31132287189381
2023-01-16 21:00:00,84.63082633077859
2023-01-16 22:00:00,88.70951066040278
2023-01-16 23:00:00,99.69844982282058
2023-01-17 00:00:00,98.46416254756431
2023-01-17 01:00:00,114.27999738081395
2023-01-17 02:00:00,114.51582113051398
2023-01-17 03:00:00,109.72580335949878
2023-01-17 04:00:00,114.1635222123344
2023-01-17 05:00:00,113.67206457719357
2023-01-17 06:00:00,114.11644197047006
2023-01-17 07:00:00,113.34150337883712
2023-01-17 08:00:00,114.56641212431782
2023-01-17 09:00:00,112.51908320492095
2023-01-17 10:00:00,102.7350280855775
2023-01-17 11:00:00,95.54820982920526
2023-01-17 12:00:00,84.44329543811372
2023-01-17 13:00:00,87.39711403788996
2023-01-17 14:00:00,81.04042308632143
2023-01-17 15:00:00,81.84662762112403
2023-01-17 16:00:00,77.67159500515974
2023-01-17 17:00:00,59.611327211792684
2023-01-17 18:00:00,69.5988541715098
2023-01-17 19:00:00,75.89677839139271
2023-01-17 20:00:00,75.84841568979671
2023-01-17 21:00:00,74.93093316241871
2023-01-17 22:00:00,74.9444923230093
2023-01-17 23:00:00,81.35241603895848
2023-01-18 00:00:00,90.15963272016424
2023-01-18 01:00:00,93.54448064217924
2023-01-18 02:00:00,100.57831661229069
2023-01-18 03:00:00,101.42719727304046
2023-01-18 04:00:00,108.7163050577155
2023-01-18 05:00:00,106.02796810499734
2023-01-18 06:00:00,116.68353326921465
2023-01-18 07:00:00,109.20630128332053
2023-01-18 08:00:00,115.40036880065277
2023-01-18 09:00:00,109.05378255641239
2023-01-18 10:00:00,109.26966384868929
2023-01-18 11:00:00,102.40596870925383
2023-01-18 12:00:00,93.03435923253903
2023-01-18 13:00:00,96.27878412150841
2023-01-18 14:00:00,80.0010023579602
2023-01-18 15:00:00,85.60518087521821
2023-01-18 16:00:00,69.85398578588592
2023-01-18 17:00:00,71.94858379792124
2023-01-18 18:00:00,68.38644128379556
2023-01-18 19:00:00,69.23651054733622
2023-01-18 20:00:00,77.50373062758848
2023-01-18 21:00:00,68.9378980851814
2023-01-18 22:00:00,80.00460873538184
2023-01-18 23:00:00,87.89882192553708
2023-01-19 00:00:00,91.7787411410356
2023-01-19 01:00:00,99.47565201378683
2023-01-19 02:00:00,106.41312174647982
2023-01-19 03:00:00,104.90360149239756
2023-01-19 04:00:00,108.14739016174052
2023-01-19 05:00:00,108.67508948843714
2023-01-19 06:00:00,98.41447427077823
2023-01-19 07:00:00,121.41999577112473
2023-01-19 08:00:00,118.03612061871918
2023-01-19 09:00:00,106.89132122270024
2023-01-19 10:00:00,106.25519610890315
2023-01-19 11:00:00,96.51812259691165
2023-01-19 12:00:00,94.84827198960002
2023-01-19 13:00:00,87.53326425806195
2023-01-19 14:00:00,85.17743593649688
2023-01-19 15:00:00,82.87347687649337
2023-01-19 16:00:00,82.84186720097192
2023-01-19 17:00:00,68.02406203428527
2023-01-19 18:00:00,77.05060468285708
2023-01-19 19:00:00,80.20102830633785
2023-01-19 20:00:00,88.0974741891727
2023-01-19 21:00:00,97.83487050849116
2023-01-19 22:00:00,82.44609679796729
2023-01-19 23:00:00,95.60874342772189
2023-01-20 00:00:00,96.99033985450188
2023-01-20 01:00:00,107.40411130097296
2023-01-20 02:00:00,109.11918361712682
2023-01-20 03:00:00,115.5061565335084
2023-01-20 04:00:00,116.26502001873658
2023-01-20 05:00:00,117.49499459187815
2023-01-20 06:00:00,122.68545457412627
2023-01-20 07:00:00,129.17255612685523
2023-01-20 08:00:00,117.43354271349072
2023-01-20 09:00:00,112.90521715174269
2023-01-20 10:00:00,109.61210908170669
2023-01-20 11:00:00,112.49683414309831
2023-01-20 12:00:00,103.44952305029565
2023-01-20 13:00:00,92.9869880797961
2023-01-20 14:00:00,93.10667547737017
2023-01-20 15:00:00,86.44960593780891
2023-01-20 16:00:00,86.18178946357429
2023-01-20 17:00:00,84.1078185414108
2023-01-20 18:00:00,94.56710155813795
2023-01-20 19:00:00,91.63384596538387
2023-01-20 20:00:00,86.98001092560294
2023-01-20 21:00:00,95.78820794211693
2023-01-20 22:00:00,98.89377439160533
2023-01-20 23:00:00,102.4945710007274
2023-01-21 00:00:00,113.37874983733433
2023-01-21 01:00:00,113.84593724019737
2023-01-21 02:00:00,114.8218501340852
2023-01-21 03:00:00,126.73350497708327
2023-01-21 04:00:00,121.30578705273363
2023-01-21 05:00:00,129.12683662770863
2023-01-21 06:00:00,133.4523119558268
2023-01-21 07:00:00,119.34968840928154
2023-01-21 08:00:00,127.7568855626534
2023-01-21 09:00:00,128.5295265666422
2023-01-21 10:00:00,123.99082342206506
2023-01-21 11:00:00,107.26821633447234
2023-01-21 12:00:00,104.11387311964246
2023-01-21 13:00:00,110.83733339503925
2023-01-21 14:00:00,91.50754460506725
2023-01-21 15:00:00,99.0101951990833
2023-01-21 16:00:00,93.90915506292875
2023-01-21 17:00:00,95.53314093326682
2023-01-21 18:00:00,84.9512377777667
2023-01-21 19:00:00,94.47306419156423
2023-01-21 20:00:00,92.17377717758428
2023-01-21 21:00:00,89.76009151595999
2023-01-21 22:00:00,103.08605966141187
2023-01-21 23:00:00,107.94685535183304
2023-01-22 00:00:00,108.9835091841376
2023-01-22 01:00:00,121.8541250758399
2023-01-22 02:00:00,129.6997105852562
2023-01-22 03:00:00,119.20144058460284
2023-01-22 04:00:00,136.9266261848859
2023-01-22 05:00:00,134.87553130118246
2023-01-22 06:00:00,128.93882418856862
2023-01-22 07:00:00,131.48050310890426
2023-01-22 08:00:00,124.75983170002075
2023-01-22 09:00:00,130.3754037516805
2023-01-22 10:00:00,120.0218177999819
2023-01-22 11:00:00,119.97721932482693
2023-01-22 12:00:00,100.86694867643155
2023-01-22 13:00:00,96.64456384042195
2023-01-22 14:00:00,100.4157531844076
2023-01-22 15:00:00,95.16680921732014
2023-01-22 16:00:00,92.21821651863061
2023-01-22 17:00:00,90.37802178962664
2023-01-22 18:00:00,87.00292140818138
2023-01-22 19:00:00,79.96224121453899
2023-01-22 20:00:00,88.3016172765452
2023-01-22 21:00:00,101.31147087414065
2023-01-22 22:00:00,106.08354901594585
2023-01-22 23:00:00,103.41075928037489
2023-01-23 00:00:00,110.41238667206673
2023-01-23 01:00:00,111.21446390273393
2023-01-23 02:00:00,109.98320955235211
2023-01-23 03:00:00,120.0777165119156
2023-01-23 04:00:00,119.93803333173746
2023-01-23 05:00:00,122.29491845344226
2023-01-23 06:00:00,128.69931088109945
2023-01-23 07:00:00,119.70569659087269
2023-01-23 08:00:00,127.87042473259925
2023-01-23 09:00:00,121.04358255432665
2023-01-23 10:00:00,113.18266812190024
2023-01-23 11:00:00,95.23661223035403
2023-01-23 12:00:00,97.06965933530297
2023-01-23 13:00:00,89.76830986696508
2023-01-23 14:00:00,89.46985293130074
2023-01-23 15:00:00,76.21129373116275
2023-01-23 16:00:00,77.76103009031928
2023-01-23 17:00:00,85.3218144874657
2023-01-23 18:00:00,77.86029582330809
2023-01-23 19:00:00,84.60732910881944
2023-01-23 20:00:00,86.06029591514798
2023-01-23 21:00:00,81.85094395523262
2023-01-23 22:00:00,83.88091155035835
2023-01-23 23:00:00,105.06149548892733
2023-01-24 00:00:00,100.57172722748992
2023-01-24 01:00:00,105.85394108977037
2023-01-24 02:00:00,111.6310095297955
2023-01-24 03:00:00,119.08726910591031
2023-01-24 04:00:00,114.56899685897586
2023-01-24 05:00:00,109.981983617092
2023-01-24 06:00:00,114.32597604491355
2023-01-24 07:00:00,115.8048303441959
2023-01-24 08:00:00,107.84053470623972
2023-01-24 09:00:00,108.77669865978466
2023-01-24 10:00:00,112.7473834444551
2023-01-24 11:00:00,97.59145197042405
2023-01-24 12:00:00,91.87966541364051
2023-01-24 13:00:00,87.00922760773605
2023-01-24 14:00:00,84.21756968876737
2023-01-24 15:00:00,79.14727230165768
2023-01-24 16:00:00,73.648071318245
2023-01-24 17:00:00,68.79880250848717
2023-01-24 18:00:00,73.02898511468892
2023-01-24 19:00:00,77.10265740106587
2023-01-24 20:00:00,84.99382850998488
2023-01-24 21:00:00,76.11886566610978
2023-01-24 22:00:00,79.1767834991539
2023-01-24 23:00:00,88.77138269683603
2023-01-25 00:00:00,93.12457272905634
2023-01-25 01:00:00,87.58404494373661
2023-01-25 02:00:00,97.29578064597005
2023-01-25 03:00:00,109.03018486316839
2023-01-25 04:00:00,109.17517683056305
2023-01-25 05:00:00,105.46040641526466
2023-01-25 06:00:00,118.46544506439875
2023-01-25 07:00:00,110.17487765811673
2023-01-25 08:00:00,102.2627721322804
2023-01-25 09:00:00,119.45800802241305
2023-01-25 10:00:00,102.90214707190844
2023-01-25 11:00:00,97.72013807339758
2023-01-25 12:00:00,96.66418267263174
2023-01-25 13:00:00,83.94119675841468
2023-01-25 14:00:00,86.6982307126543
2023-01-25 15:00:00,75.70518634401789
2023-01-25 16:00:00,73.47831079801489
2023-01-25 17:00:00,68.44547573620898
2023-01-25 18:00:00,69.51328714621098
2023-01-25 19:00:00,71.59716117612551
2023-01-25 20:00:00,82.506921723691
2023-01-25 21:00:00,73.96207173005152
2023-01-25 22:00:00,78.02939147868976
2023-01-25 23:00:00,91.26360063881626
2023-01-26 00:00:00,96.04974856027978
2023-01-26 01:00:00,89.62188791491755
2023-01-26 02:00:00,100.24896766482792
2023-01-26 03:00:00,105.26169503277445
2023-01-26 04:00:00,108.75265712252983
2023-01-26 05:00:00,111.3973331179676
2023-01-26 06:00:00,105.49330853551145
2023-01-26 07:00:00,113.70790796427994
2023-01-26 08:00:00,113.80378777139906
2023-01-26 09:00:00,112.53281486046723
2023-01-26 10:00:00,104.41278508358103
2023-01-26 11:00:00,99.09549606609107
2023-01-26 12:00:00,96.03618404438295
2023-01-26 13:00:00,91.48916851603052
2023-01-26 14:00:00,80.15862453560575
2023-01-26 15:00:00,76.71663899364468
2023-01-26 16:00:00,69.07241985247117
2023-01-26 17:00:00,71.60485426868924
2023-01-26 18:00:00,76.70397162984293
2023-01-26 19:00:00,79.97127565322795
2023-01-26 20:00:00,72.98099825828993
2023-01-26 21:00:00,77.26537045887376
2023-01-26 22:00:00,87.49436993590247
2023-01-26 23:00:00,94.5412263150552
2023-01-27 00:00:00,100.74582896659489
2023-01-27 01:00:00,93.70717974939706
2023-01-27 02:00:00,106.67925045773603
2023-01-27 03:00:00,113.08166013703348
2023-01-27 04:00:00,114.04777053776196
2023-01-27 05:00:00,120.77708364995512
2023-01-27 06:00:00,122.12235331597643
2023-01-27 07:00:00,123.52660025359314
2023-01-27 08:00:00,112.80365834095747
2023-01-27 09:00:00,118.43070978498643
2023-01-27 10:00:00,117.40953634481056
2023-01-27 11:00:00,105.39613194623281
2023-01-27 12:00:00,95.7310148380907
2023-01-27 13:00:00,103.08010834574762
2023-01-27 14:00:00,88.61408245033938
2023-01-27 15:00:00,89.63128162438295
2023-01-27 16:00:00,89.3971267190464
2023-01-27 17:00:00,80.4130882921069
2023-01-27 18:00:00,81.35421163430932
2023-01-27 19:00:00,88.21067769449735
2023-01-27 20:00:00,86.29784813273702
2023-01-27 21:00:00,89.88571622950455
2023-01-27 22:00:00,97.17108583203598
2023-01-27 23:00:00,106.25676308590228
2023-01-28 00:00:00,109.19624363477955
2023-01-28 01:00:00,118.96722460410177
2023-01-28 02:00:00,119.51540373116616
2023-01-28 03:00:00,125.9834923596942
2023-01-28 04:00:00,122.28701166030127
2023-01-28 05:00:00,135.26089176551392
2023-01-28 06:00:00,135.38021802525637
2023-01-28 07:00:00,127.15589666513466
2023-01-28 08:00:00,130.32338192068806
2023-01-28 09:00:00,115.55130213555113
2023-01-28 10:00:00,112.9219160203136
2023-01-28 11:00:00,116.25526390260939
2023-01-28 12:00:00,106.57355287519637
2023-01-28 13:00:00,102.76871367689033
2023-01-28 14:00:00,111.56015878950481
2023-01-28 15:00:00,90.00744427443671
2023-01-28 16:00:00,90.34824133724152
